Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,nan,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2023-06-06 10:51:49-07:00,376.462465,4.44,0.0,4.44,0.05,20.75,860.65,55.49,74.0,2.0,-1.09683,-0.433335,0.152872,34.0618642,-106.884744,1422.8048299999998,-11.0139136,1.67879163,-3.02374566,,1.91763,0.753161,14797.6,30.0324,11868.0,-0.603134,-1.0,13.0,-1312.0,92.0,,0.0,,2023-06-06 17:51:49+00:00,1.020144838689972,0.01373649094366674,4.380416706163909,3.9248838354937043,-1.9450803061879216,0.202872,153.6380643593961,0.2971564774794562,0.27383006432626095,4.822832070476288,152.9879484938562,4.295812935796175,-2.186187596816949,-0.08546678,0.2900843448878254,0.30813257345672956,0.367442208436448,-0.9300463555432847,-4.798602763663722,0.2693926463158853,1.9372744008205922,,-0.019644400820592267,0.005099019513592785,False,0.5279007100724218,,0.22526028992757818,0.7071067811865476,False
2023-06-06 10:51:49.200000-07:00,376.662465,5.04,-0.3,5.02,-0.33,20.77,860.65,55.43,33.0,2.0,-1.06155,-0.448414,0.0225352,34.0618638,-106.884746,1422.85061,-11.1055814,3.55104899,-2.8268534,,,,,,,,,,,,,,,2023-06-06 17:51:49.200000+00:00,1.0200754221930552,0.013735317525049891,4.993028150201505,4.4197957361740965,-2.3228723079846523,-0.30746480000000004,152.27533480160287,0.3111368431869911,0.2943260411454121,,,,,,,,0.38912227398090404,-0.9211861136013343,,,,,,,,,,,,
2023-06-06 10:51:49.400000-07:00,376.862465,4.96,-0.13,4.95,-0.27,20.92,860.65,54.74,22.0,2.0,-1.03188,-0.392426,0.125357,34.0618633,-106.884749,1422.8820999999998,-11.0705581,5.17198674,-1.96592869,,,,,,,,,,,,,,,2023-06-06 17:51:49.400000+00:00,1.0195550994354499,0.013726523392431534,4.916291073241538,4.440499443372151,-2.10994848521144,-0.14464300000000002,154.58479453852533,0.30942689285045766,0.2929459995332033,,,,,,,,0.35546438508422673,-0.9346898260581916,,,,,,,,,,,,
2023-06-06 10:51:49.600000-07:00,377.062465,5.08,-0.64,5.04,-0.15,21.03,860.64,54.48,313.0,2.0,-0.941766,-0.359755,0.0221708,34.0618629,-106.884751,1422.86538,-11.0515812,4.5463204,-2.31817473,,,,,,,,,,,,,,,2023-06-06 17:51:49.600000+00:00,1.0191620247409772,0.013720040993218031,5.134158380611225,4.464094949294914,-2.5360281072732858,-0.1278292,150.39932831316037,0.3117050255601005,0.2926137467156126,,,,,,,,0.3568501338646592,-0.9341616465905539,,,,,,,,,,,,
2023-06-06 10:51:49.800000-07:00,377.262465,5.19,-0.47,5.17,-0.1,20.91,860.66,54.89,355.0,2.0,-0.884356,-0.338901,0.0104918,34.0618625,-106.884753,1422.85366,-10.978212,3.12761234,-2.00326377,,,,,,,,,,,,,,,2023-06-06 17:51:49.800000+00:00,1.0196016178455585,0.013727150014763843,5.198535356794978,4.6469815263973615,-2.3303073937077787,-0.08950820000000001,153.36775080281532,0.31510851354560826,0.2994854063249471,,,,,,,,0.3578419847688869,-0.933782155503447,,,,,,,,,,,,
2023-06-06 10:51:50-07:00,377.462465,5.44,-0.64,5.41,-0.08,21.11,860.66,54.18,13.0,2.0,-0.843064,-0.270818,0.0390918,34.0618619,-106.884754,1422.8135,-11.0218257,1.97639374,-1.43857981,,1.91971,1.39025,14818.4,30.0331,11854.0,-0.619989,-1.0,18.0,-1280.0,92.0,,0.0,,2023-06-06 17:51:50+00:00,1.0189086241543701,0.013715441244683366,5.518609428824637,4.917034387293283,-2.505558393270362,-0.0409082,152.99811066887645,0.3212802955201972,0.30785063943371827,5.545561441802761,152.34761434307114,4.912375390606049,-2.5701389716591896,-0.18937578,0.30909953235141346,0.3221974609917762,0.30583838675254116,-0.9520834423455767,-5.463038428803985,0.29348762526142824,1.9373460858361564,,-0.01763608583615639,0.005099019513592785,False,0.534354337612533,,0.855895662387467,0.7071067811865476,False
2023-06-06 10:51:50.200000-07:00,377.662465,6.02,-0.68,5.98,-0.22,21.13,860.61,54.06,29.0,2.0,-0.873573,-0.27268,-0.0761095,34.0618614,-106.884756,1422.7709,-11.0738759,1.09696833,-0.913046465,,,,,,,,,,,,,,,2023-06-06 17:51:50.200000+00:00,1.0187801871695463,0.01371406838879658,6.091281016320653,5.46536377248389,-2.689517290185922,-0.2961095,153.7981017750647,0.3365664934614063,0.33125973618124643,,,,,,,,0.2979648140064989,-0.9545768536970046,,,,,,,,,,,,
2023-06-06 10:51:50.400000-07:00,377.862465,5.68,-0.82,5.6,-0.37,20.96,860.63,54.66,27.0,2.0,-0.913883,-0.271567,-0.0225238,34.061861,-106.884757,1422.69497,-11.0207713,1.80884801,-0.388344318,,,,,,,,,,,,,,,2023-06-06 17:51:50.400000+00:00,1.0193927468825217,0.013724098859380878,5.7852230264623135,5.068402317560794,-2.789283673858601,-0.3925238,151.17478015543887,0.32632697687156864,0.3142881331015428,,,,,,,,0.28484696140143473,-0.9585730063904208,,,,,,,,,,,,
2023-06-06 10:51:50.600000-07:00,378.062465,5.48,-0.23,5.48,-0.08,21.15,860.62,54.04,320.0,2.0,-0.905182,-0.222082,0.0262414,34.0618604,-106.884759,1422.67214,-11.0345907,3.87151631,0.294729699,,,,,,,,,,,,,,,2023-06-06 17:51:50.600000+00:00,1.0187227901221079,0.013712939483728787,5.5578819098264605,5.112580347869397,-2.1798104298667482,-0.053758600000000004,156.9084382519502,0.3231053084812446,0.3140342692089148,,,,,,,,0.23827843086677508,-0.9711968849742402,,,,,,,,,,,,
2023-06-06 10:51:50.800000-07:00,378.262465,5.43,-0.2,5.43,-0.01,21.21,860.63,53.85,343.0,2.0,-0.812935,-0.177081,0.0542864,34.0618602,-106.884761,1422.73391,-11.0360617,3.78212412,-0.669435455,,,,,,,,,,,,,,,2023-06-06 17:51:50.800000+00:00,1.0185269764425142,0.0137094727199946,5.50929320434325,5.114216080503575,-2.048683844164678,0.0442864,158.16964746953914,0.3217826631310443,0.31219164773034447,,,,,,,,0.21283820239188458,-0.9770874574993741,,,,,,,,,,,,
2023-06-06 10:51:51-07:00,378.462465,4.81,-0.96,4.72,0.08,21.06,860.65,54.28,43.0,2.0,-0.786905,-0.166389,0.113607,34.0618602,-106.884762,1422.8281499999998,-10.9913354,2.24420411,-2.592351,,1.92262,0.340852,14865.2,30.0332,11835.0,-0.574324,-1.0,15.0,-1284.0,92.0,,0.0,,2023-06-06 17:51:51+00:00,1.0190699435470678,0.013718325881721644,5.026465708039389,4.283993325630879,-2.629212562735465,0.193607,148.46133670635948,0.30384301338063285,0.27756388667973464,5.1935850300350435,149.30327724444018,4.443186434409099,-2.600616361744858,0.09051123999999999,0.28718464728613646,0.3092611341581634,0.2068732951535436,-0.97836774259596,-4.8850683579502014,0.29628085273053684,1.9374176721032428,,-0.014797672103242787,0.005099019513592785,False,0.5407847722985604,,-0.19993277229856038,0.7071067811865476,False
2023-06-06 10:51:51.200000-07:00,378.662465,4.74,-1.73,4.41,0.16,21.16,860.65,53.97,142.0,2.0,-0.820083,-0.262451,0.101628,34.0618602,-106.884764,1422.8902799999998,-11.0711196,0.00634617578,-4.36218488,,,,,,,,,,,,,,,2023-06-06 17:51:51.200000+00:00,1.0187236862185545,0.013712476622799657,5.025802830244841,3.7332698022250934,-3.3647274291227913,0.26162799999999997,137.9722437260267,0.29643079398718647,0.2594959988658822,,,,,,,,0.3048014742411396,-0.9524159077317156,,,,,,,,,,,,
2023-06-06 10:51:51.400000-07:00,378.862465,4.72,-1.01,4.61,-0.07,21.25,860.64,53.69,33.0,2.0,-0.905316,-0.35887,0.0767934,34.0618602,-106.884765,1422.93142,-11.0563296,-0.366016641,-5.19568093,,,,,,,,,,,,,,,2023-06-06 17:51:51.400000+00:00,1.018400422684445,0.013707176059482754,4.848481497721275,3.9718726158165496,-2.780647542834608,0.006793399999999991,145.00472006832553,0.30114389181070905,0.27263743394580636,,,,,,,,0.36850626587476226,-0.9296252642925745,,,,,,,,,,,,
2023-06-06 10:51:51.600000-07:00,379.062465,5.28,-0.83,5.21,-0.11,21.15,860.6,54.03,58.0,2.0,-0.923369,-0.377372,0.0975809,34.06186,-106.884767,1422.97329,-11.0352015,1.14099952,-4.84579849,,,,,,,,,,,,,,,2023-06-06 17:51:51.600000+00:00,1.0186991159618484,0.013712858261341013,5.332404884654142,4.577421889830224,-2.735278906507791,-0.012419100000000002,149.13919855237447,0.3160567727965512,0.29806900577265294,,,,,,,,0.3783151925879349,-0.9256768415906027,,,,,,,,,,,,
2023-06-06 10:51:51.800000-07:00,379.262465,5.08,-0.19,5.08,-0.18,21.15,860.62,53.98,78.0,2.0,-0.944657,-0.373589,-0.0186006,34.06186,-106.884768,1422.9904999999999,-10.9558578,2.37713789,-4.09186944,,,,,,,,,,,,,,,2023-06-06 17:51:51.800000+00:00,1.0187227901221079,0.013712939483728787,5.035021401953688,4.577712387272522,-2.0966615887031894,-0.1986006,155.3915031278931,0.31283730681730776,0.29809623240784094,,,,,,,,0.36776100783319865,-0.9299203412752676,,,,,,,,,,,,
2023-06-06 10:51:52-07:00,379.462465,4.84,-0.26,4.83,-0.07,21.09,860.62,54.1,102.0,2.0,-0.934827,-0.352526,-0.0245668,34.06186,-106.88477,1423.06863,-10.9298532,2.6909113,-3.47014006,,1.92299,0.289191,14897.9,30.0343,11835.0,-0.55444,-1.0,15.0,-1284.0,92.0,,0.0,,2023-06-06 17:51:52+00:00,1.0189305231543513,0.013716448665740644,4.8244513992553,4.3405602256709415,-2.105912683636205,-0.0945668,154.11869696984257,0.30659457215524205,0.28752258771125094,4.7097270121516575,149.5788820867348,4.062196756880414,-2.3534372450992302,-0.12936704,0.2775889151453298,0.3021072434818398,0.3528479264171028,-0.9356806831516566,-4.6313244884603515,0.26674275163851224,1.937489159382882,,-0.014499159382882043,0.005099019513592785,False,0.5471924277708229,,-0.2580014277708229,0.7071067811865476,False
2023-06-06 10:51:52.200000-07:00,379.662465,3.91,-0.84,3.82,-0.09,21.0,860.62,54.54,17.0,2.0,-0.892257,-0.366846,-0.0307547,34.0618599,-106.884772,1423.09719,-10.9238747,1.84430685,-3.65447835,,,,,,,,,,,,,,,2023-06-06 17:51:52.200000+00:00,1.0192422816010072,0.01372171587174301,4.044406689167525,3.224751096694355,-2.4409436355130327,-0.12075469999999999,142.87645789838285,0.2833558997271832,0.24466970508038688,,,,,,,,0.3802587981839058,-0.9248801254236851,,,,,,,,,,,,
2023-06-06 10:51:52.400000-07:00,379.862465,4.27,-0.75,4.2,-0.1,21.12,860.63,54.15,57.0,2.0,-0.86119,-0.393199,-0.120494,34.0618597,-106.884773,1423.1097699999998,-10.8500777,1.71305446,-4.4655008,,,,,,,,,,,,,,,2023-06-06 17:51:52.400000+00:00,1.0188384843362166,0.013714734469074594,4.31235068572763,3.590538184934024,-2.3883894111359316,-0.22049400000000002,146.36855388518094,0.2916916659129147,0.25958704475451727,,,,,,,,0.41533347065951826,-0.9096692300775701,,,,,,,,,,,,
2023-06-06 10:51:52.600000-07:00,380.062465,4.15,-0.5,4.12,0.08,21.05,860.64,54.38,52.0,2.0,-0.90161,-0.497969,-0.152056,34.0618593,-106.884775,1423.0863299999999,-10.8082645,1.95346107,-4.12610026,,,,,,,,,,,,,,,2023-06-06 17:51:52.600000+00:00,1.0190927411227078,0.013718870436980786,4.077616313142525,3.455181573701997,-2.165334867856755,-0.072056,147.92495434519319,0.2898941103678931,0.2585203823126138,,,,,,,,0.4834710373826404,-0.8753603578025186,,,,,,,,,,,,
2023-06-06 10:51:52.800000-07:00,380.262465,4.56,-0.57,4.52,-0.03,20.93,860.63,54.64,36.0,2.0,-0.881781,-0.490132,-0.084588,34.0618587,-106.884777,1423.0732699999999,-10.9408267,1.98408125,-2.87691367,,,,,,,,,,,,,,,2023-06-06 17:51:52.800000+00:00,1.019496738253599,0.013725856133490066,4.475346911996881,3.8395280143375485,-2.29929437215794,-0.114588,149.08479334388946,0.2990787157656008,0.2728685821161322,,,,,,,,0.4858350596966071,-0.8740505104223635,,,,,,,,,,,,
2023-06-06 10:51:53-07:00,380.462465,5.13,-0.17,5.13,-0.07,21.11,860.62,54.1,34.0,2.0,-0.773146,-0.451394,-0.0450749,34.061858,-106.884778,1423.0762,-11.0142379,1.98714237,-1.72193111,,,,,,,,,,,,,,,2023-06-06 17:51:53+00:00,1.018861269397595,0.013715278735063213,4.940059807533118,4.551631056316939,-1.920116045757469,-0.11507490000000001,157.127438755341,0.314035697067717,0.30012156722910377,,,,,,,,0.5041978187983153,-0.8635881886171332,,,,,,,,,,,,
2023-06-06 10:51:53.200000-07:00,380.662465,5.15,-1.3,4.98,-0.14,21.26,860.61,53.67,70.0,2.0,-0.769526,-0.351192,-0.0702461,34.0618574,-106.88478,1423.0389599999999,-11.1211312,2.65146758,-0.135345687,,,,,,,,,,,,,,,2023-06-06 17:51:53.200000+00:00,1.0183303334813836,0.013706470163664618,5.233678535924257,4.2845425133214885,-3.0056757092100033,-0.21024610000000002,144.94972051045323,0.31011788367435544,0.28475277221264916,,,,,,,,0.41518145673880474,-0.9097386206929131,,,,,,,,,,,,
2023-06-06 10:51:53.400000-07:00,380.862465,5.18,-1.28,5.01,-0.26,21.13,860.6,54.05,98.0,2.0,-0.727458,-0.258379,-0.095573,34.061857,-106.884781,1423.00271,-11.1188848,2.55090224,0.0176426991,,,,,,,,,,,,,,,2023-06-06 17:51:53.400000+00:00,1.0187683492849393,0.013714027770201458,5.306096726270782,4.410736965143619,-2.9495867325537595,-0.35557300000000003,146.22821403328163,0.3108703816354015,0.2861181015831908,,,,,,,,0.3346960092109171,-0.9423261544806478,,,,,,,,,,,,
2023-06-06 10:51:53.600000-07:00,381.062465,4.82,-0.13,4.82,0.09,21.14,860.62,53.95,101.0,2.0,-0.694863,-0.216273,-0.165793,34.0618569,-106.884782,1422.96182,-11.0058589,2.27149285,-1.06778217,,,,,,,,,,,,,,,2023-06-06 17:51:53.600000+00:00,1.018757406411826,0.01371352422032619,4.816561178017947,4.490257735241562,-1.7426551732035096,-0.075793,158.7889207889245,0.3062748924840385,0.2879005567743419,,,,,,,,0.29718356656257566,-0.9548203641340852,,,,,,,,,,,,
2023-06-06 10:51:53.800000-07:00,381.262465,4.17,0.48,4.15,0.04,21.24,860.63,53.68,31.0,2.0,-0.608765,-0.213215,-0.166521,34.0618567,-106.884784,1422.9620599999998,-10.8390485,2.1586533,-1.09873486,,,,,,,,,,,,,,,2023-06-06 17:51:53.800000+00:00,1.0184231828038264,0.013707719717810759,4.0581445352981635,3.9530105156028776,-0.917739033115308,-0.126521,166.92963855766985,0.29056375737500045,0.2666794441622074,,,,,,,,0.33055379008059704,-0.9437871538982465,,,,,,,,,,,,
2023-06-06 10:51:54-07:00,381.462465,4.56,-0.18,4.56,0.09,21.04,860.64,54.29,49.0,2.0,-0.539929,-0.180438,-0.0138689,34.0618566,-106.884785,1422.93826,-10.995713,1.97370958,-1.95173495,,1.92782,0.597865,14930.4,30.0342,11887.0,-0.552711,-1.0,17.0,-1333.0,92.0,,0.0,,2023-06-06 17:51:54+00:00,1.0191273817543105,0.013719455689656334,4.547208376571859,4.261514647513512,-1.5863785579088843,0.0761311,159.58186621286956,0.2999939622570785,0.2772158809622684,4.43343494611442,159.97754928533755,4.1543963797046874,-1.5243564458276182,-0.015721459999999996,0.2729382759720395,0.2973664667972372,0.3169575400735195,-0.9484397280747698,-4.4233508419466565,0.2688941133494529,1.9376318360239402,,-0.00981183602394009,0.005099019513592785,False,0.5599410484630996,,0.037923951536900424,0.7071067811865476,False
2023-06-06 10:51:54.200000-07:00,381.662465,4.33,-0.45,4.31,0.09,21.52,860.65,52.78,37.0,2.0,-0.447336,-0.150866,-0.0338606,34.0618565,-106.884786,1422.9832999999999,-11.1408241,2.07291109,-2.79383519,,,,,,,,,,,,,,,2023-06-06 17:51:54.200000+00:00,1.0174791057487453,0.013691461312954298,4.346473348362151,3.9909635884867156,-1.7216388132810336,0.0561394,156.66539374494766,0.29410604571094023,0.26499148856072724,,,,,,,,0.3195696474892522,-0.9475627896892085,,,,,,,,,,,,
2023-06-06 10:51:54.400000-07:00,381.862465,4.41,-0.43,4.39,-0.06,21.02,860.64,54.4,73.0,2.0,-0.376098,-0.145799,0.0514362,34.0618565,-106.884787,1423.0472699999998,-11.2376295,1.52251299,-3.54861199,,,,,,,,,,,,,,,2023-06-06 17:51:54.400000+00:00,1.0191966700829473,0.013720626347672418,4.398787292321975,4.0762354116787725,-1.6533706516293556,-0.008563799999999996,157.9219271222762,0.2958936761591282,0.2679040094006527,,,,,,,,0.3614526011092636,-0.9323904853393494,,,,,,,,,,,,
2023-06-06 10:51:54.600000-07:00,382.062465,4.39,-0.11,4.38,0.15,21.18,860.65,53.77,39.0,2.0,-0.325059,-0.167898,0.0220893,34.0618566,-106.884788,1423.07559,-11.3012816,0.145811045,-4.36253251,,,,,,,,,,,,,,,2023-06-06 17:51:54.600000+00:00,1.0186544629870649,0.013711307380921639,4.303890345568795,4.105618517376385,-1.2912663150785033,0.1720893,162.54101234107918,0.2956371021069308,0.26978490252440784,,,,,,,,0.4589140129950629,-0.8884806855957912,,,,,,,,,,,,
2023-06-06 10:51:54.800000-07:00,382.262465,4.32,0.0,4.32,-0.02,21.21,860.63,53.71,44.0,2.0,-0.427304,-0.238554,-0.0625432,34.0618565,-106.884789,1423.1118399999998,-11.3063593,-0.235191771,-4.68344301,,,,,,,,,,,,,,,2023-06-06 17:51:54.800000+00:00,1.0185269764425142,0.0137094727199946,4.195784423247004,3.9976073465861446,-1.2742615229546401,-0.0825432,162.32000441034072,0.2942732851355339,0.2682958207587534,,,,,,,,0.48745768170009285,-0.8731466134341763,,,,,,,,,,,,
2023-06-06 10:51:55-07:00,382.462465,4.51,-0.76,4.44,-0.28,21.05,860.63,54.31,84.0,2.0,-0.524488,-0.346793,-0.0847884,34.0618562,-106.884791,1423.0863299999999,-11.1147958,-0.258461184,-4.4532355,,1.93332,0.850982,14953.7,30.0347,11902.0,-0.549235,-1.0,17.0,-1282.0,92.0,,0.0,,2023-06-06 17:51:55+00:00,1.0190809000190975,0.013718829787003272,4.409821009018572,3.8634162667307255,-2.1261552345823667,-0.3647884,151.174676396211,0.2971055151492758,0.26773475364854,4.0843059215148445,157.43184477641995,3.761247407260973,-1.5559497689756434,-0.08225945999999999,0.263652817134368,0.2920585379774322,0.5515409686918232,-0.8341478045613291,-3.9956063099953765,0.21846924499863793,1.93770302490742,,-0.004383024907420152,0.005099019513592785,False,0.5662828337915222,,0.2846991662084778,0.7071067811865476,False
2023-06-06 10:51:55.200000-07:00,382.662465,4.18,0.0,4.18,-0.07,21.0,860.64,54.48,95.0,2.0,-0.680834,-0.430559,-0.112849,34.0618556,-106.884793,1423.07107,-10.928831,-0.811069519,-3.86674353,,,,,,,,,,,,,,,2023-06-06 17:51:55.200000+00:00,1.0192659678337603,0.013721797209285484,3.9580582720641893,3.6736301638773496,-1.4733182630057344,-0.182849,158.14662735478564,0.2912225198854034,0.26404325217653113,,,,,,,,0.5344885850433991,-0.8451756932486316,,,,,,,,,,,,
2023-06-06 10:51:55.400000-07:00,382.862465,3.77,-0.06,3.76,0.26,21.23,860.67,53.74,26.0,2.0,-0.852693,-0.51649,-0.213206,34.0618548,-106.884795,1423.0736299999999,-10.7776489,-1.74735957,-2.57527033,,,,,,,,,,,,,,,2023-06-06 17:51:55.400000+00:00,1.018505113786083,0.013708466330347472,3.553975557675665,3.165964741734257,-1.6147475092569723,0.046794,152.97690337968314,0.282054267610017,0.24840535656360754,,,,,,,,0.5180862810526313,-0.8553283611485439,,,,,,,,,,,,
2023-06-06 10:51:55.600000-07:00,383.062465,4.49,-0.64,4.43,-0.3,21.81,860.65,51.79,33.0,2.0,-1.06027,-0.511662,-0.181056,34.061854,-106.884798,1423.06143,-10.8310212,-1.79317216,-1.46102395,,,,,,,,,,,,,,,2023-06-06 17:51:55.600000+00:00,1.0164787364082684,0.013674579993251168,4.4932389360605,3.7191560526801406,-2.521323936415701,-0.481056,145.8655142807359,0.29701362145406535,0.2692290992802099,,,,,,,,0.4346164646114093,-0.9006156387098103,,,,,,,,,,,,
